bus_id,stop,event,time
4,2,departure,265
4,2,departure,279
4,2,departure,293
4,2,departure,307
4,2,departure,321
4,2,departure,335
4,2,departure,349
4,2,departure,363
4,2,departure,377
4,2,departure,391
4,2,departure,405
4,2,departure,419
4,2,departure,433
4,2,departure,447
4,2,departure,461
4,2,departure,475
4,2,departure,489
4,2,departure,503
4,2,departure,517
4,2,departure,531
4,2,departure,545
4,2,departure,559
4,2,departure,573
4,2,departure,587
4,2,departure,601
4,2,departure,615
4,2,departure,629
4,2,departure,643
4,2,departure,657
4,2,departure,671
4,2,departure,685
4,2,departure,699
4,2,departure,713
4,2,departure,727
4,2,departure,741
4,2,departure,755
4,2,departure,769
4,2,departure,783
4,2,departure,797
4,2,departure,811
4,2,departure,825
4,2,departure,839
4,2,departure,853
4,2,departure,867
4,2,departure,881
4,2,departure,895
4,2,departure,909
4,2,departure,923
4,2,departure,937
4,2,departure,951
4,7,arrival,17
4,7,arrival,31
4,7,arrival,45
4,7,arrival,59
4,7,arrival,73
4,7,arrival,87
4,7,arrival,101
4,7,arrival,115
4,7,arrival,129
4,7,arrival,143
4,7,arrival,157
4,7,arrival,171
4,7,arrival,185
4,7,arrival,199
4,7,arrival,213
4,7,arrival,227
4,7,arrival,241
4,7,arrival,255
4,7,arrival,269
4,7,arrival,283
4,7,arrival,297
4,7,arrival,311
4,7,arrival,325
4,7,arrival,339
4,7,arrival,353
4,7,arrival,367
4,7,arrival,381
4,7,arrival,395
4,7,arrival,409
4,7,arrival,423
4,7,arrival,437
4,7,arrival,451
4,7,arrival,465
4,7,arrival,479
4,7,arrival,493
4,7,arrival,507
4,7,arrival,521
4,7,arrival,535
4,7,arrival,549
4,7,arrival,563
4,7,arrival,577
4,7,arrival,591
4,7,arrival,605
4,7,arrival,619
4,7,arrival,633
4,7,arrival,647
4,7,arrival,661
4,7,arrival,675
4,7,arrival,689
4,7,arrival,703
4,7,arrival,717
4,7,arrival,731
4,7,arrival,745
4,7,arrival,759
4,7,arrival,773
4,7,arrival,787
4,7,arrival,801
4,7,arrival,815
4,7,arrival,829
4,7,arrival,843
4,7,arrival,857
4,7,arrival,871
4,7,arrival,885
4,7,arrival,899
4,7,arrival,913
4,7,arrival,927
4,7,arrival,941
4,7,arrival,955
4,7,departure,18
4,7,departure,32
4,7,departure,46
4,7,departure,60
4,7,departure,74
4,7,departure,88
4,7,departure,102
4,7,departure,116
4,7,departure,130
4,7,departure,144
4,7,departure,158
4,7,departure,172
4,7,departure,186
4,7,departure,200
4,7,departure,214
4,7,departure,228
4,7,departure,242
4,7,departure,256
4,7,departure,270
4,7,departure,284
4,7,departure,298
4,7,departure,312
4,7,departure,326
4,7,departure,340
4,7,departure,354
4,7,departure,368
4,7,departure,382
4,7,departure,396
4,7,departure,410
4,7,departure,424
4,7,departure,438
4,7,departure,452
4,7,departure,466
4,7,departure,480
4,7,departure,494
4,7,departure,508
4,7,departure,522
4,7,departure,536
4,7,departure,550
4,7,departure,564
4,7,departure,578
4,7,departure,592
4,7,departure,606
4,7,departure,620
4,7,departure,634
4,7,departure,648
4,7,departure,662
4,7,departure,676
4,7,departure,690
4,7,departure,704
4,7,departure,718
4,7,departure,732
4,7,departure,746
4,7,departure,760
4,7,departure,774
4,7,departure,788
4,7,departure,802
4,7,departure,816
4,7,departure,830
4,7,departure,844
4,7,departure,858
4,7,departure,872
4,7,departure,886
4,7,departure,900
4,7,departure,914
4,7,departure,928
4,7,departure,942
4,7,departure,956
5,0,arrival,11
5,0,arrival,25
5,0,arrival,39
5,0,arrival,53
5,0,arrival,67
5,0,arrival,81
5,0,arrival,95
5,0,arrival,109
5,0,arrival,123
5,0,arrival,137
5,0,arrival,151
5,0,arrival,165
5,0,arrival,179
5,0,arrival,193
5,0,arrival,207
5,0,arrival,221
5,0,arrival,235
5,0,arrival,249
5,0,arrival,263
5,0,arrival,277
5,0,arrival,291
5,0,arrival,305
5,0,arrival,319
5,0,arrival,333
5,0,arrival,347
5,0,arrival,361
5,0,arrival,375
5,0,arrival,389
5,0,arrival,403
5,0,arrival,417
5,0,arrival,431
5,0,arrival,445
5,0,arrival,459
5,0,arrival,473
5,0,arrival,487
5,0,arrival,501
5,0,arrival,515
5,0,arrival,529
5,0,arrival,543
5,0,arrival,557
5,0,arrival,571
5,0,arrival,585
5,0,arrival,599
5,0,arrival,613
5,0,arrival,627
5,0,arrival,641
5,0,arrival,655
5,0,arrival,669
5,0,arrival,683
5,0,arrival,697
5,0,arrival,711
5,0,arrival,725
5,0,arrival,739
5,0,arrival,753
5,0,arrival,767
5,0,arrival,781
5,0,arrival,795
5,0,arrival,809
5,0,arrival,823
5,0,arrival,837
5,0,arrival,851
5,0,arrival,865
5,0,arrival,879
5,0,arrival,893
5,0,arrival,907
5,0,arrival,921
5,0,arrival,935
5,0,arrival,949
5,0,departure,12
5,0,departure,26
5,0,departure,40
5,0,departure,54
5,0,departure,68
5,0,departure,82
5,0,departure,96
5,0,departure,110
5,0,departure,124
5,0,departure,138
5,0,departure,152
5,0,departure,166
5,0,departure,180
5,0,departure,194
5,0,departure,208
5,0,departure,222
5,0,departure,236
5,0,departure,250
5,0,departure,264
5,0,departure,278
5,0,departure,292
5,0,departure,306
5,0,departure,320
5,0,departure,334
5,0,departure,348
5,0,departure,362
5,0,departure,376
5,0,departure,390
5,0,departure,404
5,0,departure,418
5,0,departure,432
5,0,departure,446
5,0,departure,460
5,0,departure,474
5,0,departure,488
5,0,departure,502
5,0,departure,516
5,0,departure,530
5,0,departure,544
5,0,departure,558
5,0,departure,572
5,0,departure,586
5,0,departure,600
5,0,departure,614
5,0,departure,628
5,0,departure,642
5,0,departure,656
5,0,departure,670
5,0,departure,684
5,0,departure,698
5,0,departure,712
5,0,departure,726
5,0,departure,740
5,0,departure,754
5,0,departure,768
5,0,departure,782
5,0,departure,796
5,0,departure,810
5,0,departure,824
5,0,departure,838
5,0,departure,852
5,0,departure,866
5,0,departure,880
5,0,departure,894
5,0,departure,908
5,0,departure,922
5,0,departure,936
5,0,departure,950
5,2,arrival,13
5,2,arrival,27
5,2,arrival,41
5,2,arrival,55
5,2,arrival,69
5,2,arrival,83
5,2,arrival,97
5,2,arrival,111
5,2,arrival,125
5,2,arrival,139
5,2,arrival,153
5,2,arrival,167
5,2,arrival,181
5,2,arrival,195
5,2,arrival,209
5,2,arrival,223
5,2,arrival,237
5,2,arrival,251
5,2,arrival,265
5,2,arrival,279
5,2,arrival,293
5,2,arrival,307
5,2,arrival,321
5,2,arrival,335
5,2,arrival,349
5,2,arrival,363
5,2,arrival,377
5,2,arrival,391
5,2,arrival,405
5,2,arrival,419
5,2,arrival,433
5,2,arrival,447
5,2,arrival,461
5,2,arrival,475
5,2,arrival,489
5,2,arrival,503
5,2,arrival,517
5,2,arrival,531
5,2,arrival,545
5,2,arrival,559
5,2,arrival,573
5,2,arrival,587
5,2,arrival,601
5,2,arrival,615
5,2,arrival,629
5,2,arrival,643
5,2,arrival,657
5,2,arrival,671
5,2,arrival,685
5,2,arrival,699
5,2,arrival,713
5,2,arrival,727
5,2,arrival,741
5,2,arrival,755
5,2,arrival,769
5,2,arrival,783
5,2,arrival,797
5,2,arrival,811
5,2,arrival,825
5,2,arrival,839
5,2,arrival,853
5,2,arrival,867
5,2,arrival,881
5,2,arrival,895
5,2,arrival,909
5,2,arrival,923
5,2,arrival,937
5,2,arrival,951
5,2,departure,14
5,2,departure,28
5,2,departure,42
5,2,departure,56
5,2,departure,70
5,2,departure,84
5,2,departure,98
5,2,departure,112
5,2,departure,126
5,2,departure,140
5,2,departure,154
5,2,departure,168
5,2,departure,182
5,2,departure,196
5,2,departure,210
5,2,departure,224
5,2,departure,238
5,2,departure,252
5,2,departure,266
5,2,departure,280
5,2,departure,294
5,2,departure,308
5,2,departure,322
5,2,departure,336
5,2,departure,350
5,2,departure,364
5,2,departure,378
5,2,departure,392
5,2,departure,406
5,2,departure,420
5,2,departure,434
5,2,departure,448
5,2,departure,462
5,2,departure,476
5,2,departure,490
5,2,departure,504
5,2,departure,518
5,2,departure,532
5,2,departure,546
5,2,departure,560
5,2,departure,574
5,2,departure,588
5,2,departure,602
5,2,departure,616
5,2,departure,630
5,2,departure,644
5,2,departure,658
5,2,departure,672
5,2,departure,686
5,2,departure,700
5,2,departure,714
5,2,departure,728
5,2,departure,742
5,2,departure,756
5,2,departure,770
5,2,departure,784
5,2,departure,798
5,2,departure,812
5,2,departure,826
5,2,departure,840
5,2,departure,854
5,2,departure,868
5,2,departure,882
5,2,departure,896
5,2,departure,910
5,2,departure,924
5,2,departure,938
5,2,departure,952
5,7,arrival,18
5,7,arrival,32
5,7,arrival,46
5,7,arrival,60
5,7,arrival,74
5,7,arrival,88
5,7,arrival,102
5,7,arrival,116
5,7,arrival,130
5,7,arrival,144
5,7,arrival,158
5,7,arrival,172
5,7,arrival,186
5,7,arrival,200
5,7,arrival,214
5,7,arrival,228
5,7,arrival,242
5,7,arrival,256
5,7,arrival,270
5,7,arrival,284
5,7,arrival,298
5,7,arrival,312
5,7,arrival,326
5,7,arrival,340
5,7,arrival,354
5,7,arrival,368
5,7,arrival,382
5,7,arrival,396
5,7,arrival,410
5,7,arrival,424
5,7,arrival,438
5,7,arrival,452
5,7,arrival,466
5,7,arrival,480
5,7,arrival,494
5,7,arrival,508
5,7,arrival,522
5,7,arrival,536
5,7,arrival,550
5,7,arrival,564
5,7,arrival,578
5,7,arrival,592
5,7,arrival,606
5,7,arrival,620
5,7,arrival,634
5,7,arrival,648
5,7,arrival,662
5,7,arrival,676
5,7,arrival,690
5,7,arrival,704
5,7,arrival,718
5,7,arrival,732
5,7,arrival,746
5,7,arrival,760
5,7,arrival,774
5,7,arrival,788
5,7,arrival,802
5,7,arrival,816
5,7,arrival,830
5,7,arrival,844
5,7,arrival,858
5,7,arrival,872
5,7,arrival,886
5,7,arrival,900
5,7,arrival,914
5,7,arrival,928
5,7,arrival,942
5,7,arrival,956
5,7,departure,19
5,7,departure,33
5,7,departure,47
5,7,departure,61
5,7,departure,75
5,7,departure,89
5,7,departure,103
5,7,departure,117
5,7,departure,131
5,7,departure,145
5,7,departure,159
5,7,departure,173
5,7,departure,187
5,7,departure,201
5,7,departure,215
5,7,departure,229
5,7,departure,243
5,7,departure,257
5,7,departure,271
5,7,departure,285
5,7,departure,299
5,7,departure,313
5,7,departure,327
5,7,departure,341
5,7,departure,355
5,7,departure,369
5,7,departure,383
5,7,departure,397
5,7,departure,411
5,7,departure,425
5,7,departure,439
5,7,departure,453
5,7,departure,467
5,7,departure,481
5,7,departure,495
5,7,departure,509
5,7,departure,523
5,7,departure,537
5,7,departure,551
5,7,departure,565
5,7,departure,579
5,7,departure,593
5,7,departure,607
5,7,departure,621
5,7,departure,635
5,7,departure,649
5,7,departure,663
5,7,departure,677
5,7,departure,691
5,7,departure,705
5,7,departure,719
5,7,departure,733
5,7,departure,747
5,7,departure,761
5,7,departure,775
5,7,departure,789
5,7,departure,803
5,7,departure,817
5,7,departure,831
5,7,departure,845
5,7,departure,859
5,7,departure,873
5,7,departure,887
5,7,departure,901
5,7,departure,915
5,7,departure,929
5,7,departure,943
5,7,departure,957
